,text_token,toxic,severe_toxic,obscene,threat,insult,identity_hate
3637,แกแล้วมันแปลออกมาว่าอย่างนี้หายเร็วนะคนดีว่าซ่านนนนนไบเบิ้ลบิวbiblebuildฟองอากาศของไบเบิ้ลบิว,0,0,0,0,0,0
3906,เมือควยอยู่ในราหู,0,0,1,0,0,0
4778,น้องยุรีหีหน่าย,0,0,1,0,0,0
5845,อยากเย็ดมั่งจัง,0,0,1,0,0,0
9869,กูเกลียดคำว่าจอยมากแต่กูก็ใช้ไม่หยุดเลย,0,0,0,0,0,0
4117,คลิปหลุดฟรีโอนลี่แฟนงานเย็ดแจ่มอมควยบ๊วบโดนจับเลียหีแล้วใช้ไข่สั่นกับดิลโด้เล่นเสียว,0,0,1,0,0,0
7293,แค่กกูตาย,0,0,0,0,0,0
1137,แต่ถ้ามันช่วยให้ลูกชายแม่อ้วนขึ้นได้,0,0,0,0,0,0
2767,ความหล่อกระแทกตาดาเมจกระแทกใจดั่งห้วงสมุทรลิขิตจันทราดาราจักรรักลานาใจlovelikethegalaxy月升沧海星汉灿烂吴磊อู๋เหล่ย吴磊leowulei,0,0,0,0,0,0
2334,กลับไปดูฉากนี้อีกรอบโหลวเหยาเคยสัญญาว่าต่อให้เกิดอะไรก็จะไม่ทอดทิ้งเซ่าซางตัดภาพไปที่เซ่าซางกรีดร้องเรียกชื่อคนที่ตัวเองเลือกด้วยความเจ็บปวดตอนโดนหลิงปุอี้ทิ้งดั่งห้วงสมุทรลิขิตจันทราดาราจักรรักลานาใจ,0,0,0,0,0,0
8757,อิเหี้ยเขาสรุปกับอ่านหนังสือกันเต็มฟีดกุตัดภาพมาที่กุคือนอนโง่ทั้งวันควาย,1,0,0,0,0,0
942,อรุสวัสดิ์ยามเช้านะคร้าบคนเก่งเช้านี้หาอร่อยทานด้วยนะคร้าบบกินเยอะน๊าคร้าบไม่ต้องกลัวอ้วนท่องคติประจำใจไว้กินไปก่อนเดี๋ยวค่อยลดพรุ่งนี้รักนะคร้าบคนเก่งprukzeepruknunew,0,0,0,0,0,0
8012,ยิงผมเลย,0,0,0,0,0,0
2490,ซีนแรกของนางเอกเลยค่ะเพราะรู้สึกถึงความน่ารักแสนซนและความเป็นธรรมชาติของเหนียวเหนี่ยวมากแค่เห็นฉากนี้ก็ตกหลุมรักนางเอกทันทีเลย️ดั่งห้วงสมุทรลิขิตจันทราดาราจักรรักลานาใจ星汉灿烂月升滄海lovelikethegalaxyจ้าวลู่ซือzhaolusi赵露思,0,0,0,0,0,0
9850,เกลียดความขิง,0,0,0,0,0,0
6290,ใช้ตอนไหนอีกพลังมหาสารที่ใครเขาว่ากันถึงฉากสำคัญก็ต้องได้ใช้ไหมอย่างตอนนักซูจะฆ่าพ่อตัวเองบูยอนไม่รู้อยู่ไหนทำไมไม่ช่วยพ่อตัวเองหรือตายไปแล้วตั้งแต่ตอนที่แม่ใช้พลังฆ่าเพื่อแสดงพลังหินน้ำแข็งแต่ก็เห็นกลับเข้าร่างไม่ใช่หรอตอนในนิมิตรนอกจากปวดหัวกับมองไม่เห็นตอนใช้พลัง,0,0,0,0,0,0
4935,คลิปโป๊เปิดห้องเย็ดหีนอนให้ขย่มควยอย่างเด็ดเย็ดหีหมอยดกดำถ่างขาเย็ด,0,0,1,0,0,0
3935,bangควยใหย่มั้ยคะ,0,0,1,0,0,0
7219,รอแฟนแคมพริ้วของน้องพิมกราบงามถ้าบ้านไหนถ่ายจะเป็นกรุาธิคุเว้อโอ้ยตาย,0,0,0,0,0,0
2384,แอบคิดว่าคนดูexpressจบกระแสจะลงบ้างมั้ยยังดีงามนะสถิติดาราจักรรักลานาใจดั่งห้วงสมุทรลิขิตจันทราสคvlinkagedatawinmaoyanตัวละครvlinkageหลิงฮั่วปู้อี๋อู๋เหล่ยwuleiเฉิงเซ่าซางจ้าวลู่ซือzhaolusi⏫,0,0,0,0,0,0
115,น่อไม่ต่อยกะเทย,0,0,0,0,0,0
1863,หลังจากได้ฟังสัมภาษ์ในรายการวันนี้แล้วดีใจที่ไม่เคยคิดปล่อยมือจากพวกเค้าทั้งสองเลยมีแต่คอยเป็นห่วงในทุกย่างก้าวของพวกเค้าดีใจนะที่เราเชื่อในสายตาของตัวเองดีใจที่ศรัทธาในตัวของเด็กทั้งสองคนดีใจที่ได้ทำหน้าที่แฟนคลับที่ดีมาโดยตลอดคุยแซ่บโชว์xนุ๊กปาย,0,0,0,0,0,0
10152,เกลียดยาเกลียดทุกอย่าง,0,0,0,0,0,0
3119,ระบบฝากมันก็มีมานานแล้วอ่ะไม่รู้เมื่อไหร่จะแก้ได้จริงจังสักทีใครเคยไปสมัครสอบทหารตำรวจจะรู้ถ้าโชคดีติดรอบสัมภาษ์เค้าถามอย่างเดียวเด็กใครใครฝากมาแค่นั้นโหนกระแส,0,0,0,0,0,0
4258,คิวว่างพร้อมคอลนะคะมีรีวิวถอดหมดคอลจริงเช็คได้ค่ะเด็ดจริงนมใหญ่สนใจแอดไลน์panthitaคอลเสียว,0,0,1,0,0,0
