Column1,comment_text,hashtag,toxic,severe_toxic,obscene,threat,insult,identity_hate,non_toxic
20,"ถ้าซอมบี้บุกไปอยู่กับโอมภวัตน่าจะรอดยิงเข้าหัวไปเลย 3 ดอก ลองไปดูรายการกันได้มีแนะนำกีฬายิงธนูอุปกรณ์เทคนิคต่างๆที่ควรรู้ น่าสนใจมาก 

#TheAdventurePlusEP6 https://t.co/zi7DLQejXE",/TheAdventurePlusEP6,0,0,0,0,0,0,1
21,ยิงมุกอะไรทุกวันนี้ก็คือจะไม่เขินแทนแล้วนะ ขำแทน555+  #ENGLOTxWinkwhite,/ENGLOTxWinkwhite,0,0,0,0,0,0,1
22,@ohmpawatt ยิงตรงเป้าเลย เก่งมากกกก #TheAdventurePlusEP6,/TheAdventurePlusEP6,0,0,0,0,0,0,1
23,@ohmpawatt ทันคับๆๆ กะลังดูโอมยิงตาซอมบี้ หนูอย่างเก่งงง #TheAdventurePlusEP6,/TheAdventurePlusEP6,0,0,0,0,0,0,1
24,"เก็บไปแล้ว 30 แต้ม ยิง 3 รอบเข้าเป้า 3 รอบ สุดยอดดดดดดด 👏🏻👏🏻👏🏻👏🏻👏🏻

#ohmpawat @ohmpawatt 
#TheAdventurePlusEP6 https://t.co/DfSbsyj4PJ",/ohmpawat/TheAdventurePlusEP6,0,0,0,0,0,0,1
25,@ohmpawatt นายยิงธนูแล้วเท่มากอะ,,0,0,0,0,0,0,1
26,อห หล่อมาก! ยิงเข้าเป้าตรงกลางเป๊ะ!  #TheAdventurePlusEP6 https://t.co/hqavrM874O,/TheAdventurePlusEP6,0,0,0,0,0,0,1
27,"@ohmpawatt ทันค้าบบบบบบบน้องโอมยิงแม่นมากกกกก

#ohmpawat 
@ohmpawatt
 
#TheAdventurePlusEP6",/ohmpawat/TheAdventurePlusEP6,0,0,0,0,0,0,1
28,"หนีตายอลหม่าน นร.ช่าง ยิงสนั่นกลางถนนอ่อนนุช (มีคลิป)
#อาชีวะ #อาชีวะตีกัน #อ่อนนุช #ทะเลาะวิวาท #ข่าววันนี้ #NationOnline 
https://t.co/fagaWaD7XY",/อาชีวะ/อาชีวะตีกัน/อ่อนนุช/ทะเลาะวิวาท/ข่าววันนี้/NationOnline,0,0,0,0,0,0,1
29,@ohmpawatt ทันค้าบบ ยิงเข้าตาเป๊ะเลยเก่งมากพี่โอม🧡🫶🏻,,0,0,0,0,0,0,1
30,@ohmpawatt ทันค้าบบบ ยิงธนูเก่งมากก,,0,0,0,0,0,0,1
31,@ohmpawatt ทันเสมอพ่อนักยิงธนูๆๆๆ #TheAdventurePlusEP6,/TheAdventurePlusEP6,0,0,0,0,0,0,1
32,"@_Night_Ranger “ ฮ่ะฮ่ะ— ”

ท่าทางราวคนลุกลี้ลุกลนของเอลฟ์หนุ่มทำเขาหัวเราะออกมาเบาๆอย่างเอ็นดูยิ่ง

“ จะให้ข้ายิงธนูให้ดูเฉยๆน่ะหรือ? ข้าจะได้อะไรตอบแทนล่ะ ”

บุษราคัมจดจ้องไปยังจุดหมายที่ปลายนิ้วของชายตรงหน้านำพา, ต้นแอพปริคอตคงได้มีหวังลุกไหม้หากใช้ธนูตนจริงๆ",,0,0,0,0,0,0,1
33,"พี่โอมพร้อมยิงไปปักกลางใจของทุกคน 😍

#ohmpawat
#TheAdventurePlusEP6 https://t.co/55jSp9uQH6",/ohmpawat/TheAdventurePlusEP6,0,0,0,0,0,0,1
34,@imtoom ขอให้เบนยิงคนเดียวสัก 2 ลูกไปเลย🤣,,0,0,0,0,0,0,1
35,"ท่ายิงเท่มากกกก 30 แต้มไปเลยค่าาา 👏🏼👏🏼
 #TheAdventurePlusEP6 #ohmpawat https://t.co/umPu25VWLO",/TheAdventurePlusEP6/ohmpawat,0,0,0,0,0,0,1
36,ยิงตาซอมบี้เรยค้าบบบ หนูไปเล่นหนังซอมบี้ รอดแน่ แม่นเว่อออ ขนาดเพิ่งเรียนน #TheAdventurePlusEP6,/TheAdventurePlusEP6,0,0,0,0,0,0,1
37,@JOMMJOM ยิงให้ฉันตายในอ้อมอก,,0,0,0,0,0,0,1
38,"โอมหล่อเท่แบบดาเมจรุนแรงมากก สัปดาห์นี้พาไปยิงธนู เป็นกีฬาที่โคตรเท่ สอนโดยกูรู ได้ทั้งเทคนิค ทริค จากใจคนที่เคยยิงธนู มันหนักมันปวดนิ้ว มันเกร็งไปหมด ดูแล้วอยากเล่นเลย 🏹

#TheAdventurePlusEP6 https://t.co/QQPRTp0JVC",/TheAdventurePlusEP6,0,0,0,0,0,0,1
39,"มาเลยครับโอม ยิงมาเลย
#TheAdventurePlusEP6
#ohmpawat @ohmpawatt https://t.co/JGYuVyVGdL",/TheAdventurePlusEP6/ohmpawat,0,0,0,0,0,0,1
40,พี่เฟยก็30 มีแต่คนยิงแม่น  #TheAdventurePlusEP6,/TheAdventurePlusEP6,0,0,0,0,0,0,1
41,อีพีนี้รายการพาน้องโอมมายิงธนู มีพี่ที่เป็นนักกีฬามาให้ความรู้ด้วย น้องโอมก็คือตั้งใจฟังมาก  อ้ยยยยท่าตั้งใจฟังอย่างหล่อ🥹💕  #TheAdventurePlusEP6 https://t.co/3FXvqAxSsL,/TheAdventurePlusEP6,0,0,0,0,0,0,1
42,อมก ยิงแม่นอยู่นะ ถึงเป้าจะใหญ่ แต่ถ้าคนไม่เคยเล่นเลยขนาดนี้ก็เก่งละมั้ย เหนือสิ่งอื่นใด เขินแขนมาก มุมข้างดีมาก #TheAdventurePlusEP6 https://t.co/wnorGNr3VG,/TheAdventurePlusEP6,0,0,0,0,0,0,1
43,@gangbearegg ยิงมาเลยค่ะ 100 แต้ม,,0,0,0,0,0,0,1
44,"ท่ายิงเค้าสุดจะเท่ 
#ohmpawat
#TheAdventurePlusEP6  
 https://t.co/dQKmpmeP5Q",/ohmpawat/TheAdventurePlusEP6,0,0,0,0,0,0,1
45,@PongsakornKyk ปะมายิงที่ห้อง555,,0,0,0,1,0,0,0
46,ชั้นอยากยิงทิ่งให้หมด https://t.co/b7w01TKvq3,,0,0,0,1,0,0,0
47,"ยิงเข้าหัว 3 ลูก ได้ 30 แต้มไปเลยค้าบบบบบบ เก่งมากๆๆ กล้ามแขนตอนเล็งคือสวยมาก 
#TheAdventurePlusEP6
#ohmpawat @ohmpawatt",/TheAdventurePlusEP6/ohmpawat,0,0,0,0,0,0,1
48,"ยิงแม่นนะ เก่งอ่ะ 👏🏻👏🏻🧡

#TheAdventurePlusEP6
#ohmpawat @ohmpawatt",/TheAdventurePlusEP6/ohmpawat,0,0,0,0,0,0,1
49,ท่ายิงธนูโอมเท่มากค้าบ  #TheAdventurePlusEP6 #Ohmpawat https://t.co/t4cYpP8xGz,/TheAdventurePlusEP6/Ohmpawat,0,0,0,0,0,0,1
50,น้องโอมเก่งมากกกกกกก ยิงเข้าหน้าซอมบี้ทุกดอกเลยยยย #ohmpawat #TheAdventurePlusEP6,/ohmpawat/TheAdventurePlusEP6,0,0,0,0,0,0,1
51,เชี่ยพีโอมยิงธนูอย่งเท่ ชอบนะคะ🫶🫶 #TheAdventurePlusEP6,/TheAdventurePlusEP6,0,0,0,0,0,0,1
52,"ต้าวโอมแค่ง้างยังหล่อเท่ ยิงมากลางใจพิ่เลยค้าบบบบ
#ohmpawat @ohmpawatt 
#TheAdventurePlusEP6 https://t.co/LKpkPwHrlJ",/ohmpawat/TheAdventurePlusEP6,0,0,0,0,0,0,1
53,"โอมยิงดีอ่ะ

#ohmpawat 
@ohmpawatt
 
#TheAdventurePlusEP6",/ohmpawat/TheAdventurePlusEP6,0,0,0,0,0,0,1
54,น้องโอมยิงแม่นอะ  #TheAdventurePlusEP6,/TheAdventurePlusEP6,0,0,0,0,0,0,1
55,จบวันแรกอันดับเคียงข้างแพโกพาฮยอง ขนาดไม่ได้ยิงตัดกันเองนะเนี่ย แหะๆ,,0,0,0,0,0,0,1
56,"ท่าทางการยิงธนูของโอมภวัตคือทรงดีมาก ไม่ธรรมดานะคะ หล่อไม่ไหว
#TheAdventurePlusEP6
@ohmpawatt #ohmpawat https://t.co/3zED9uyrWZ",/TheAdventurePlusEP6/ohmpawat,0,0,0,0,0,0,1
57,"""นี่ก็พิสูจน์ให้เห็นแล้วไง ว่านักยิงธนูไม่จำเป็นต้องเป็นผู้ชาย"" เนี่ย จะอวยโอม จะอวยไปเรื่อยๆ สิ่งที่เค้าอยู่ๆ ก็พูดออกมาในแบบที่เค้าคิด มันแบบเค้าคิดดีจัง ยิ่งเรื่องพวก Stereotypes งี้ สีชมพูทำไมต้องแค่เฉพาะผู้หญิง กีฬาแบบนี้ทำไมต้องแค่ผู้ชาย ผู้หญิงก็ทำได้เป็นได้ เล็กๆ แต่ดีจัง",,0,0,0,0,0,0,1
58,ละเมื่อกี้กูก็คิดว่าทำไมไม่ทำ sequel แทนวะงั้น อ่อ เพิ่งนึกได้ว่าสองพี่น้องมันโดนยิงตายทั้งคู่ อีเหี้ย555555555555 จะบ้า,,0,0,0,0,0,0,1
59,พึ่งรู้เลยนะว่าอุปกรณ์กีฬายิงธนูระดับมือโปรก็คือมีไปถึงหลักแสนกว่าๆเลย  สุดยอดมาก👍👍👍  น้องโอมก็คือตั้งใจฟังพี่เขาเล่ามากๆ 😆 #TheAdventurePlusEP6 https://t.co/1DCdrYtXjR,/TheAdventurePlusEP6,0,0,0,0,0,0,1
60,"ไม่เคยรู้เรื่องกีฬายิงธนูมาก่อน น่าสนใจมากๆๆ
 #TheAdventurePlusEP6 https://t.co/yJEV2KDmr5",/TheAdventurePlusEP6,0,0,0,0,0,0,1
61,@MyName28854582 วลีก็มีไว้สำหรับคนไม่รู้จะพิมพ์แคปชั่นอะไร  คือเราจะยิงแค่แท๊กไม่ได้,,0,0,0,0,0,0,1
62,ดู John wick แล้วเบื่อสกิลพระเอกมาก คนร้ายอยู่ในกำบังดีๆวิ่งออกมาให้ยิง ตัวร้ายที่สู้ประชิดตัวเก่งชห พอมาสู้กับจอห์นแทงไม่โดนซักแอะ พอจังหวะฆ่าได้ก็”ยินดีที่ได้สู้กับคุณ” แล้วยังบอกเอาทีมที่เก่งที่สุดมาช่วย จอห์นยืนโล่งๆพวกมึงยิงไม่โดน 555,,0,0,0,0,0,0,1
63,ดีมากเลยสำหรับคนสนใจยิงธนูคือแนะนำตั้งแต่เริ่มต้นจริงๆว่าควรทำอะไรก่อนหลัง นี่ก็ได้ความรู้เยอะเลยว่าต้องใส่ลูกธนูก่อนยิง แล้วพวกเซฟตี้ตามแขน อกนี่คือเซฟมากๆ ทั้งป้องกันเจ็บ ดีดแล้วพอใส่ยังเท่ห์อีก 555 #TheAdventurePlusEP6 https://t.co/9QINp8m8XQ,/TheAdventurePlusEP6,0,0,0,0,0,0,1
64,"ถึงยิงไม่โดนเป้า แต่ท่ายิงน้องโดนใจพี่มากค่า กรี๊ดๆๆๆๆ

#TheAdventurePlusEP6 https://t.co/ikCUtCaCKi",/TheAdventurePlusEP6,0,0,0,0,0,0,1
65,"แค่น้องลองยิงก็เท่แล้วให้ตายเถอะ

#TheAdventurePlusEP6 https://t.co/xER9iCp2cI",/TheAdventurePlusEP6,0,0,0,0,0,0,1
66,@staybsm ไม่ได้ยิงสู้5555,,0,0,0,0,0,0,1
67,"วันนี้มียิงธนู อีพีก่อนๆพาไปดำน้ำ ไปเซิร์ฟ ไปแคมปิ้งเอย ชอบการเอา Activity ต่างๆมา เอากูรูเก่งๆมาสอน และป้ายยาไปตามๆกัน ได้ทั้งความรู้และความสนุก ดูเพลินมากก แถมมีแจกส่วนลดอีก ใดๆคือน้องโอมน่ารักมาก อยากไปยิงธนูตามเลย🥺🏹

#TheAdventurePlusEP6 https://t.co/9HI4gFNOkf",/TheAdventurePlusEP6,0,0,0,0,0,0,1
